second,train_L1Loss,train_RMSE,train_PLCC,train_SROCC,test_L1Loss,test_RMSE,test_PLCC,test_SROCC
41,0.06783040481455185,0.09266901226670053,0.9425147993886899,0.9456674301993706,0.05502564907073974,0.08184884842142569,0.9507803697668008,0.9328208556149733
41,0.07522178945295951,0.10103414435933819,0.9325121208252588,0.9335100415855738,0.05460312664508819,0.08179665822656858,0.9507178166898593,0.9328208556149733
42,0.07411274072878501,0.09615111558541632,0.9373381687671882,0.9274783071488574,0.08563596904277801,0.11279881206570519,0.950697991026529,0.9301470588235295
42,0.07591272956308197,0.09743119514060583,0.9342893686272131,0.9323151737776084,0.08311883360147476,0.11068649165226474,0.95171892041085,0.9301470588235295
42,0.07127143289236461,0.09505787757420198,0.9415989371778164,0.9437525110486137,0.05202631950378418,0.0834938459740883,0.9529179511704022,0.9328208556149733
42,0.07214624916805941,0.09742736693794281,0.938983718643713,0.939030435213641,0.05277349948883057,0.0798373431030477,0.9532999029530015,0.9354946524064173
43,0.08859030836645294,0.11154589090289337,0.9124219523114415,0.8760833381162829,0.05128150209784508,0.08172181547474207,0.9539090087958453,0.9328208556149733
43,0.07694512211224612,0.09838521762380421,0.9334255437468472,0.928516642056216,0.07811732515692711,0.10540405568762201,0.9543632897272497,0.9378342245989305
43,0.07319504921050633,0.09345697636774031,0.9405737841744538,0.9383886503211533,0.0805780477821827,0.10789627244388854,0.9534914472299053,0.9334893048128343
44,0.06725143093396635,0.09388614590775655,0.9446717172019131,0.9435855426212998,0.04848359897732735,0.08001542007616393,0.9542015770106813,0.938168449197861
44,0.06822603173992213,0.09041808647660884,0.9464392659439149,0.9482450052960296,0.048943761736154556,0.08088274389011296,0.9538066811716972,0.9361631016042781
44,0.06798220360103775,0.09279928997398443,0.9422573203439942,0.9419210761115139,0.05453474819660187,0.08406259487006744,0.9535670631927237,0.9361631016042781
45,0.06721700903247385,0.09135939073541856,0.9440104366538008,0.9438673018423922,0.06008622869849205,0.08222052537090926,0.9541886243861917,0.938168449197861
45,0.07118825176182915,0.09450332200051517,0.9381552725726939,0.9379347049093933,0.05576786249876022,0.08480472589981028,0.9544398292988071,0.9405080213903745
45,0.06568820555420483,0.08833239586003487,0.9478969943804633,0.9488554836083962,0.05545116439461708,0.08464836888671246,0.9541540604585986,0.9361631016042781
46,0.06457637031288709,0.08538331771865233,0.9508259874981915,0.9560194726928353,0.07867594808340073,0.10478978147503049,0.9532556800804038,0.9294786096256685
46,0.07889625550631214,0.10233638042627567,0.9294159447920654,0.9109953927149588,0.05300261974334717,0.08262625413126122,0.954882053797911,0.9354946524064173
46,0.07270704801468288,0.09306813836261028,0.9411611880675408,0.9383521259776784,0.048057399690151215,0.0776623702059631,0.9559924062754295,0.9341577540106952
47,0.08000396520775907,0.09931577496277405,0.9337617435499964,0.9203404068811861,0.06360539197921752,0.08412827382057775,0.9566872970995022,0.9344919786096257
47,0.07131110350875293,0.09477367436635188,0.9406758369631,0.9366876594678923,0.053622175753116605,0.0777200369626047,0.9574617398098252,0.9391711229946524
47,0.06848493196508464,0.08838613517797422,0.9474605734348283,0.9446708373988406,0.04883173778653145,0.07717320788193528,0.9580165396279267,0.9425133689839572
48,0.06506653414929614,0.08566659428597635,0.9507575353914584,0.9516939468727333,0.06826172024011612,0.0933964482566801,0.9574342220224593,0.9418449197860963
48,0.06348661486716832,0.08517879335421114,0.9518253141494081,0.9545898055339597,0.05982931032776832,0.08647881003247478,0.9573175587763886,0.9428475935828877
48,0.06881185379974983,0.09273848731875195,0.9421986656655585,0.9414253885929256,0.04896571934223175,0.07792760978149255,0.9575769061226803,0.9425133689839572
49,0.06512366717352587,0.08663046656301994,0.9495529872053704,0.9499459961492905,0.05131383910775185,0.07989987436247638,0.9568386038717972,0.9428475935828877
49,0.06439252570271492,0.08660135039775264,0.9507447651974632,0.9491111540127206,0.04748526513576508,0.07602998502124735,0.9570310702148747,0.9428475935828877
49,0.067781702560537,0.08765047891821627,0.9473856262902012,0.9485476355705361,0.0574940487742424,0.0851248793309295,0.9568099276985725,0.940173796791444
50,0.06529875099658966,0.0871479367452794,0.9488692168768855,0.9400165924874643,0.05317073166370392,0.08200643514542609,0.9570978792520903,0.940842245989305
50,0.06267641265602673,0.08318590591273926,0.9537165253115591,0.9570891141803153,0.06339380890130997,0.09084580406507736,0.955459060850515,0.9334893048128343
50,0.06130413404282402,0.08435892229992982,0.9517112919213574,0.9568960569362335,0.06333555281162262,0.09021473447974035,0.9561865357502708,0.938168449197861
51,0.06140468883163789,0.08480974007933303,0.9510212936592057,0.952127021231079,0.06872934997081756,0.09623985769253002,0.9574724127957225,0.938836898395722
51,0.06712463958298459,0.08864925526020445,0.9475523024575073,0.9512713080410948,0.05556698516011238,0.08419439574783626,0.9579944901282662,0.940842245989305
51,0.06263540356474764,0.08444289047316396,0.9528597826905285,0.9573134780045183,0.06474433913826942,0.09214122058119537,0.9578844184943187,0.940842245989305
52,0.06767516287372392,0.08986917506548701,0.9459306247652507,0.945698736779492,0.08327409327030182,0.11028189211460458,0.9572417781865272,0.9435160427807487
52,0.07219708951957085,0.09382771606494855,0.9391370214220687,0.9327430303726003,0.07019096612930298,0.09650226421607037,0.9580494698509024,0.9435160427807487
52,0.06395810995908345,0.08465827427066928,0.9529702666075703,0.9493355178369239,0.04770752042531967,0.07805954716242164,0.9577039496763406,0.940173796791444
53,0.06305874325335026,0.08539550771949721,0.9501624146745088,0.9472379769687925,0.0459991455078125,0.07712772789163963,0.9571496757729603,0.9351604278074868
53,0.0618822046500795,0.08303146698140255,0.9533940757015097,0.9556490114947325,0.05482484102249145,0.07772765871954372,0.9572701919429611,0.9358288770053478
53,0.0642713742221103,0.08404293767410577,0.9516095164396616,0.9536245193135509,0.046908456832170486,0.07828636805867673,0.9570650672783845,0.9348262032085563
54,0.06172996540279949,0.0810957006426924,0.9565092388612149,0.9587848872702226,0.05213399082422256,0.08231576305304808,0.9573098545214705,0.9314839572192514
54,0.05898907824474223,0.08012203306609748,0.957110931160409,0.9569899766765977,0.04879434928297997,0.07939138781880022,0.9574290444946729,0.9314839572192514
54,0.06088011317393359,0.08157191537868001,0.9544207654114983,0.9513287034379843,0.0704259604215622,0.09626139490108525,0.9584925294896103,0.9301470588235295
55,0.06329622864723206,0.08587606530228609,0.9498493049564778,0.9450673874137111,0.061659388989210126,0.08815552395579257,0.9593790667264953,0.9334893048128343
55,0.05826477290076368,0.0799306908860891,0.9579411059858045,0.9642844098448757,0.047865286469459534,0.07343719286429885,0.960276982221647,0.9435160427807487
55,0.06093840279123362,0.07926451946942388,0.9571130168785152,0.9560873036164318,0.049969634413719176,0.07376615430036536,0.9603317435125617,0.9405080213903745
56,0.06060747298247674,0.08073782511900245,0.9555475648457971,0.9533792844359337,0.04431232661008835,0.07402753058240277,0.9604967334491544,0.9478609625668449
56,0.05849363194668994,0.07957882916421465,0.9574981279451407,0.9619468518624805,0.04897927418351174,0.07792215528755173,0.9605456420291406,0.9478609625668449
56,0.05938388867413297,0.08193249935208273,0.9559176266801998,0.9602249899558054,0.0448306679725647,0.0743354938163002,0.9610611119229029,0.9471925133689839
56,0.060544656480059904,0.08259111493918195,0.95431986323633,0.9478954151513411,0.06148810014128685,0.08822826521395326,0.9604572958805734,0.9461898395721926
57,0.06440381913938943,0.0864783172908978,0.9514330075949203,0.9404757556625777,0.048028162121772765,0.07683912515237394,0.9607184624597561,0.9451871657754012
57,0.06086701395757058,0.07990551271656847,0.9569579015821905,0.9578143832864604,0.05082002654671669,0.07886221188542847,0.9604683377453636,0.9425133689839572
57,0.05929567084154662,0.079226762128845,0.9567875035825715,0.9551689772662049,0.06622811704874039,0.09189958720517354,0.9602044445123514,0.9461898395721926
58,0.060519991771263236,0.08040507454397362,0.9556065104218692,0.9510521619802456,0.05097744017839432,0.0794394730428675,0.9608676458642339,0.9415106951871658
58,0.05984200471464325,0.07811040435186158,0.9585030923648512,0.9597919155974598,0.05670995190739632,0.08385176562709612,0.9607115022374453,0.9415106951871658
58,0.06635765621767324,0.08584318659956154,0.9498235444170442,0.9437316399951994,0.046553236246109006,0.07187773767910274,0.9617003469856882,0.9421791443850267
59,0.06183623456779648,0.08190657630870983,0.9554183095818864,0.951579156078955,0.04973490014672279,0.07301823963080999,0.9614621216275189,0.9418449197860963
59,0.055596877985140854,0.07832997619611756,0.959135923445966,0.956071650326371,0.0471473403275013,0.07168376942749731,0.961988943281308,0.9415106951871658
59,0.05749106012723025,0.07888448378937364,0.9578197779281856,0.952210505444736,0.05285447016358376,0.07993636367842628,0.9618687148551432,0.9418449197860963
60,0.05495070260675514,0.07500606134965039,0.9624807778548842,0.9593118813689323,0.07196396738290786,0.09666951963119484,0.9615064510980874,0.9398395721925135
60,0.06907363761873807,0.08894320870721681,0.9450086188429396,0.9357536798276048,0.046045354753732684,0.07426150078934841,0.9617220018937721,0.9418449197860963
60,0.05910516289227149,0.08146798641987194,0.957349564621614,0.9517096001627942,0.0432340681552887,0.07123557800714247,0.9629158980546833,0.946524064171123
61,0.05463327182566419,0.0750060428089063,0.9624126432388846,0.96147725316066,0.05586849600076675,0.08197818880038175,0.962303490034711,0.9445187165775402
61,0.05896264314651489,0.07887488410404178,0.9600490172338716,0.9610337432756074,0.045095181465148924,0.0728809070131982,0.96282824712105,0.9522058823529411
61,0.05509502572171828,0.07597082067424768,0.9612506575450411,0.9612789781532247,0.04576806500554085,0.0709840208514161,0.9626813765815251,0.9475267379679144
